brand,model_full,year,km,fuel,gearbox,price
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,105300.0, Diesel, mécanique,21040.0
CITROEN,CITROEN C5 AIRCROSS,2021.0,5.0, Diesel, mécanique,28940.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2022.0,1.0, Essence, mécanique,27820.0
NISSAN,NISSAN QASHQAI,2012.0,174881.0, Diesel, mécanique,9350.0
PEUGEOT,PEUGEOT 208,2017.0,85988.0, Diesel, mécanique,13090.0
VOLKSWAGEN,VOLKSWAGEN GOLF 6 CABRIOLET,2013.0,117153.0, Diesel, mécanique,14230.0
RENAULT,RENAULT CLIO 5,2022.0,52.0, Essence, mécanique,21560.0
VOLKSWAGEN,VOLKSWAGEN T-CROSS,2021.0,11.0, Diesel, automatique,28220.0
OPEL,OPEL CORSA 5,2019.0,71564.0, Diesel, mécanique,12410.0
HYUNDAI,HYUNDAI I20 (3E GENERATION),2021.0,17644.0, Essence, automatique,22990.0
BMW,BMW X3 G01,2019.0,66118.0, Diesel, automatique,54880.0
SEAT,SEAT IBIZA 5,2020.0,13237.0, Essence, automatique,17960.0
FORD,FORD MUSTANG 6 COUPE,2018.0,65407.0, Essence, mécanique,37780.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,38.0, Diesel, automatique,47480.0
SEAT,SEAT IBIZA 5,2022.0,7257.0, Essence, automatique,26920.0
SKODA,SKODA FABIA 3,2022.0,9120.0, Essence, automatique,19780.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2016.0,70691.0, Essence, automatique,23300.0
CITROEN,CITROEN C4 CACTUS,2020.0,26257.0, Essence, mécanique,21400.0
RENAULT,RENAULT SCENIC 3,2016.0,95346.0, Essence, mécanique,11970.0
VOLVO,VOLVO XC60 (2E GENERATION),2019.0,168513.0, Hybride essence électrique, automatique,44440.0
PEUGEOT,PEUGEOT 208,2016.0,72577.0, Diesel, mécanique,10700.0
CITROEN,CITROEN C4 SPACETOURER,2019.0,71613.0, Diesel, automatique,19240.0
AUDI,AUDI Q5,2015.0,156485.0, Diesel, automatique,24380.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2021.0,23600.0, Essence, automatique,25840.0
SEAT,SEAT LEON 4,2022.0,169.0, Diesel, mécanique,31620.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2019.0,62488.0, Diesel, automatique,34470.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2022.0,4049.0, Essence, mécanique,26700.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2021.0,9717.0, Diesel, automatique,60250.0
AUDI,AUDI RS5,2012.0,176593.0, Essence, automatique,37180.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2020.0,80500.0, Diesel, automatique,30930.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7 GTI,2017.0,59272.0, Essence, mécanique,35940.0
PEUGEOT,PEUGEOT 208 AFFAIRE,2019.0,152349.0, Diesel, mécanique,8580.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2019.0,46116.0, Diesel, automatique,29140.0
FIAT,FIAT 500 X,2019.0,33126.0, Diesel, mécanique,17650.0
MAZDA,MAZDA MX5 (3E GENERATION),2009.0,98760.0, Essence, mécanique,16860.0
SMART,SMART FORTWO 3,2017.0,25809.0, Essence, mécanique,17910.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2019.0,24045.0, Diesel, mécanique,23580.0
TOYOTA,TOYOTA AYGO 2,2021.0,4434.0, Essence, mécanique,14000.0
PORSCHE,PORSCHE MACAN,2018.0,42790.0, Essence, automatique,72490.0
RENAULT,RENAULT CLIO 5,2021.0,18837.0, Essence, mécanique,16360.0
CITROEN,CITROEN C4 (2E GENERATION),2016.0,116600.0, Diesel, mécanique,10980.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) GTI,2019.0,20196.0, Essence, mécanique,33460.0
PEUGEOT,PEUGEOT 208,2017.0,50885.0, Diesel, mécanique,14480.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2018.0,65469.0, Essence, mécanique,19420.0
CITROEN,CITROEN C5 AIRCROSS,2020.0,199176.0, Diesel, automatique,23860.0
RENAULT,RENAULT ZOE,2020.0,23209.0, Electrique, automatique,14130.0
TOYOTA,TOYOTA RAV 4 (4E GENERATION),2018.0,37930.0, Hybride essence électrique, automatique,29130.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,52035.0, Essence, automatique,26690.0
MINI,MINI COUNTRYMAN 2,2019.0,38535.0, Essence, mécanique,20350.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,109961.0, Diesel, mécanique,23140.0
AUDI,AUDI A1 (2E GENERATION) SPORTBACK,2021.0,13892.0, Essence, automatique,34180.0
BMW,BMW SERIE 2 F23 CABRIOLET,2019.0,55277.0, Diesel, automatique,40550.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2018.0,99790.0, Diesel, mécanique,20980.0
MERCEDES,MERCEDES GLC,2021.0,24448.0, Hybride essence électrique, automatique,64790.0
CITROEN,CITROEN JUMPY 3 FOURGON,2022.0,610.0, Diesel, mécanique,29620.0
KIA,KIA SPORTAGE 4,2019.0,55750.0, Diesel, mécanique,19200.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,86917.0, Diesel, mécanique,23490.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN,2014.0,132354.0, Essence, mécanique,14930.0
PEUGEOT,PEUGEOT 208,2017.0,105934.0, Essence, automatique,14500.0
TOYOTA,TOYOTA AYGO 2,2019.0,6344.0, Essence, mécanique,10580.0
TOYOTA,TOYOTA C-HR,2020.0,48995.0, Hybride essence électrique, automatique,23850.0
CITROEN,CITROEN C3 AIRCROSS,2022.0,523.0, Diesel, automatique,25710.0
AUDI,AUDI A1 SPORTBACK,2019.0,93000.0, Essence, automatique,20950.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2021.0,105.0, Hybride essence électrique, automatique,64480.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2019.0,48371.0, Diesel, mécanique,27780.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2022.0,11061.0, Diesel, automatique,35820.0
MERCEDES,MERCEDES CLASSE A 4,2020.0,32182.0, Diesel, automatique,34500.0
CITROEN,CITROEN GRAND C4 PICASSO 2,2018.0,118162.0, Diesel, automatique,19610.0
BMW,BMW SERIE 3 F31 TOURING,2019.0,48734.0, Essence, automatique,33020.0
AUDI,AUDI A4 (5E GENERATION),2017.0,65307.0, Diesel, automatique,30240.0
RENAULT,RENAULT CLIO 3 RS,2007.0,172385.0, Essence, mécanique,11480.0
BMW,BMW SERIE 3 G20,2022.0,6720.0, Hybride essence électrique, automatique,58720.0
VOLKSWAGEN,VOLKSWAGEN TOUAREG 3,2021.0,16328.0, Hybride essence électrique, automatique,94690.0
AUDI,AUDI Q5 (2E GENERATION),2022.0,21486.0, Diesel, automatique,52980.0
AUDI,AUDI Q2,2022.0,18876.0, Essence, automatique,41000.0
MERCEDES,MERCEDES CLA SHOOTING BRAKE,2019.0,68856.0, Diesel, automatique,26440.0
RENAULT,RENAULT MEGANE 3 COUPE RS,2016.0,58540.0, Essence, mécanique,23290.0
BMW,BMW X3 G01,2022.0,10791.0, Hybride essence électrique, automatique,80550.0
DS,DS DS 3,2018.0,61405.0, Essence, mécanique,12970.0
FIAT,FIAT 500 C (3E GENERATION),2022.0,107.0, Electrique, automatique,30480.0
SEAT,SEAT ARONA,2022.0,3469.0, Essence, automatique,24070.0
OPEL,OPEL CORSA 5,2019.0,25029.0, Essence, mécanique,14370.0
CHEVROLET,CHEVROLET CORVETTE C1 CABRIOLET,1961.0,55350.0, Essence, mécanique,117460.0
PEUGEOT,PEUGEOT EXPERT 3 FOURGON,2022.0,7.0, Electrique, automatique,42430.0
MG,MG MG ZS,2022.0,935.0, Electrique, automatique,41400.0
CITROEN,CITROEN C4 (2E GENERATION),2016.0,38788.0, Essence, mécanique,9260.0
MINI,MINI COUNTRYMAN 2,2019.0,75664.0, Diesel, mécanique,24300.0
ALFA,ALFA ROMEO STELVIO,2020.0,26169.0, Diesel, automatique,47480.0
HONDA,HONDA JAZZ 4,2021.0,4200.0, Hybride essence électrique, automatique,21940.0
BMW,BMW SERIE 1 F40,2022.0,13601.0, Essence, automatique,34870.0
CITROEN,CITROEN BERLINGO 3 MULTISPACE,2020.0,83895.0, Essence, mécanique,21300.0
FIAT,FIAT 500 X,2020.0,35758.0, Diesel, automatique,20680.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2021.0,14708.0, Diesel, automatique,20880.0
VOLKSWAGEN,VOLKSWAGEN SHARAN 2,2017.0,96236.0, Diesel, mécanique,27810.0
RENAULT,RENAULT CLIO 4,2019.0,47536.0, Essence, mécanique,12650.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2020.0,74011.0, Essence, mécanique,19180.0
MERCEDES,MERCEDES CLASSE CLS 2,2013.0,180902.0, Diesel, automatique,24180.0
LAND,LAND ROVER RANGE ROVER EVOQUE,2019.0,73383.0, Diesel, automatique,39630.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,90720.0, Essence, automatique,23500.0
LAND,LAND ROVER RANGE ROVER VELAR,2019.0,106800.0, Essence, automatique,76680.0
KIA,KIA VENGA,2019.0,36867.0, Essence, mécanique,13510.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, mécanique,22030.0
RENAULT,RENAULT KADJAR,2017.0,165980.0, Diesel, mécanique,17480.0
BMW,BMW SERIE 2 F46 GRAN TOURER,2020.0,36704.0, Diesel, automatique,36930.0
FORD,FORD THUNDERBIRD 2 CABRIOLET,1956.0,70200.0, Essence, automatique,52530.0
MAZDA,MAZDA MX5 (4E GENERATION) ST,2020.0,11888.0, Essence, mécanique,32750.0
CITROEN,CITROEN C4 SPACETOURER,2019.0,118792.0, Diesel, automatique,19780.0
RENAULT,RENAULT CAPTUR,2018.0,41874.0, Essence, mécanique,15580.0
MERCEDES,MERCEDES GLE,2019.0,90287.0, Diesel, automatique,56380.0
JEEP,JEEP GLADIATOR,2022.0,24.0, Essence, automatique,94250.0
AUDI,AUDI A1 (2E GENERATION) SPORTBACK,2022.0,7332.0, Essence, automatique,29680.0
DS,DS DS 7 CROSSBACK,2021.0,32602.0, Hybride essence électrique, automatique,51680.0
PEUGEOT,PEUGEOT BOXER 2,2020.0,35057.0, Diesel, mécanique,24290.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2022.0,8984.0, Essence, mécanique,27250.0
RENAULT,RENAULT KADJAR,2022.0,12.0, Essence, mécanique,30760.0
PORSCHE,PORSCHE MACAN,2020.0,18974.0, Essence, automatique,94230.0
OPEL,OPEL CORSA 5,2020.0,21959.0, Essence, mécanique,12860.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2020.0,121331.0, Diesel, automatique,20860.0
AUDI,AUDI RS4 (4E GENERATION) AVANT,2014.0,106140.0, Essence, automatique,52440.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, mécanique,22640.0
DS,DS DS 7 CROSSBACK,2021.0,12500.0, Hybride essence électrique, automatique,66120.0
LAND,LAND ROVER RANGE ROVER VELAR,2019.0,60096.0, Essence, automatique,83880.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2020.0,18846.0, Essence, automatique,38350.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2018.0,134665.0, Diesel, automatique,27600.0
VOLKSWAGEN,VOLKSWAGEN GOLF 6,2010.0,107761.0, Diesel, mécanique,12410.0
LAND,LAND ROVER DEFENDER 2,2007.0,244260.0, Diesel, mécanique,29380.0
VOLKSWAGEN,VOLKSWAGEN T-CROSS,2021.0,16864.0, Essence, mécanique,28380.0
AUDI,AUDI A6 (5E GENERATION),2019.0,46010.0, Diesel, automatique,53480.0
MAZDA,MAZDA CX-3,2017.0,150208.0, Diesel, mécanique,14140.0
PORSCHE,PORSCHE 911 TYPE 992,2020.0,27724.0, Essence, automatique,169240.0
PEUGEOT,PEUGEOT BOXER 2,2020.0,78200.0, Diesel, mécanique,26330.0
FIAT,FIAT DUCATO 3,2018.0,116953.0, Diesel, mécanique,21680.0
DS,DS DS 7 CROSSBACK,2019.0,52319.0, Diesel, automatique,39580.0
OPEL,OPEL CROSSLAND X,2020.0,41876.0, Diesel, mécanique,20050.0
DODGE,DODGE RAM,2022.0,25.0, Essence, automatique,174870.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2021.0,20802.0, Diesel, automatique,33320.0
VOLVO,VOLVO XC90 (2E GENERATION),2021.0,32159.0, Hybride essence électrique, automatique,79680.0
MINI,MINI MINI 2 3P,2013.0,128230.0, Essence, mécanique,11650.0
OPEL,OPEL CORSA 6,2021.0,32981.0, Diesel, mécanique,20040.0
ALFA,ALFA ROMEO MITO,2010.0,129564.0, Essence, mécanique,7700.0
RENAULT,RENAULT KOLEOS 2,2018.0,95414.0, Diesel, mécanique,23980.0
BMW,BMW SERIE 1 F20 5 PORTES,2018.0,109628.0, Diesel, mécanique,16090.0
OPEL,OPEL CROSSLAND X,2018.0,75405.0, Diesel, mécanique,14670.0
VOLKSWAGEN,VOLKSWAGEN COCCINELLE,2014.0,130198.0, Essence, automatique,14820.0
RENAULT,RENAULT CLIO 4,2019.0,66480.0, Essence, mécanique,13180.0
DACIA,DACIA DUSTER,2017.0,65339.0, Diesel, mécanique,15880.0
RENAULT,RENAULT CLIO 5,2022.0,11.0, Essence, mécanique,20390.0
RENAULT,RENAULT MEGANE 4,2021.0,31310.0, Essence, mécanique,19930.0
FORD,FORD MUSTANG 6 CABRIOLET,1967.0,58000.0, Essence, automatique,54170.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2021.0,27674.0, Diesel, mécanique,27880.0
NISSAN,NISSAN NAVARA,2017.0,82215.0, Diesel, mécanique,22520.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2019.0,116317.0, Diesel, automatique,33860.0
BMW,BMW SERIE 5 E39 M5,2000.0,120488.0, Essence, mécanique,44870.0
MERCEDES,MERCEDES GLC,2021.0,41140.0, Diesel, automatique,70050.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2021.0,21564.0, Diesel, mécanique,23070.0
DS,DS DS 3,2018.0,41020.0, Diesel, mécanique,17500.0
BMW,BMW X2 F39,2019.0,62938.0, Diesel, automatique,32430.0
BMW,BMW SERIE 1 F40,2022.0,19398.0, Diesel, automatique,45120.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2020.0,43354.0, Essence, automatique,29320.0
OPEL,OPEL MOKKA,2015.0,110009.0, Diesel, mécanique,12520.0
AUDI,AUDI RS3 SPORTBACK,2012.0,113921.0, Essence, automatique,32140.0
OPEL,OPEL COMBO CARGO 3,2019.0,52569.0, Diesel, mécanique,17240.0
SEAT,SEAT IBIZA 5,2020.0,22397.0, Essence, mécanique,16720.0
BMW,BMW X1 F48,2020.0,70788.0, Diesel, automatique,43630.0
VOLKSWAGEN,VOLKSWAGEN PASSAT 8 SW,2018.0,148163.0, Diesel, automatique,18850.0
PORSCHE,PORSCHE MACAN,2015.0,217338.0, Diesel, automatique,35500.0
BMW,BMW X3 G01,2022.0,4282.0, Diesel, automatique,70910.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2020.0,16503.0, Essence, automatique,25830.0
FIAT,FIAT 500 (2E GENERATION),2021.0,11.0, Essence, mécanique,15240.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2020.0,47016.0, Essence, automatique,43610.0
MAZDA,MAZDA MX5 (3E GENERATION),2011.0,85944.0, Essence, mécanique,20810.0
CHEVROLET,CHEVROLET CAMARO 5,2015.0,34001.0, Essence, mécanique,50690.0
PEUGEOT,PEUGEOT 108,2017.0,36333.0, Essence, mécanique,11080.0
OPEL,OPEL CORSA 6,2022.0,3733.0, Essence, mécanique,21070.0
DACIA,DACIA LODGY,2014.0,147342.0, Diesel, mécanique,8910.0
RENAULT,RENAULT KADJAR,2022.0,12.0, Essence, mécanique,29620.0
BMW,BMW SERIE 4 F36 GRAN COUPE,2017.0,94600.0, Diesel, automatique,31880.0
JAGUAR,JAGUAR F-TYPE,2014.0,44191.0, Essence, mécanique,55520.0
RENAULT,RENAULT CAPTUR 2,2022.0,3966.0, Essence, automatique,28060.0
RENAULT,RENAULT CLIO 5,2022.0,13.0, Essence, mécanique,22360.0
PEUGEOT,PEUGEOT 208,2018.0,45142.0, Essence, automatique,18580.0
LAND,LAND ROVER RANGE ROVER EVOQUE 2,2020.0,41470.0, Diesel, automatique,58280.0
PEUGEOT,PEUGEOT PARTNER 2 FOURGON,2016.0,130831.0, Diesel, mécanique,14630.0
SKODA,SKODA OCTAVIA 4 COMBI,2022.0,22200.0, Diesel, automatique,35400.0
LEXUS,LEXUS UX,2021.0,34890.0, Hybride essence électrique, automatique,36770.0
BMW,BMW SERIE 3 E92 COUPE,2008.0,83114.0, Essence, mécanique,15380.0
RENAULT,RENAULT CAPTUR 2,2022.0,118.0, Essence, automatique,30660.0
VOLKSWAGEN,VOLKSWAGEN GOLF 6 CABRIOLET,2015.0,81637.0, Diesel, mécanique,15660.0
JAGUAR,JAGUAR F-PACE,2019.0,39007.0, Diesel, automatique,40170.0
DS,DS DS 7 CROSSBACK,2019.0,73106.0, Essence, automatique,34960.0
VOLVO,VOLVO V40 (2E GENERATION) CROSS COUNTRY,2018.0,37560.0, Diesel, mécanique,21100.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,11477.0, Essence, mécanique,21300.0
NISSAN,NISSAN QASHQAI 2,2019.0,32343.0, Essence, mécanique,20520.0
PORSCHE,PORSCHE 911 TYPE 997,2008.0,102724.0, Essence, automatique,82800.0
LAND,LAND ROVER RANGE ROVER EVOQUE,2018.0,42783.0, Diesel, mécanique,32630.0
PEUGEOT,PEUGEOT 508 (2E GENERATION),2021.0,7908.0, Hybride essence électrique, automatique,38580.0
RENAULT,RENAULT SCENIC 3,2016.0,118231.0, Diesel, automatique,12190.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2019.0,60156.0, Diesel, mécanique,18790.0
AUDI,AUDI A3 (3E GENERATION) SPORTBACK,2019.0,57988.0, Diesel, automatique,31290.0
AUDI,AUDI RS6 (2E GENERATION) AVANT,2009.0,181250.0, Essence, automatique,48610.0
CITROEN,CITROEN C3 (3E GENERATION),2020.0,18664.0, Essence, mécanique,18240.0
BMW,BMW SERIE 3 F30,2020.0,22251.0, Diesel, automatique,37740.0
VOLVO,VOLVO XC40,2021.0,12512.0, Essence, automatique,47030.0
RENAULT,RENAULT KANGOO 2 EXPRESS,2019.0,97675.0, Diesel, mécanique,14450.0
ALFA,ALFA ROMEO STELVIO,2022.0,3420.0, Diesel, automatique,59260.0
MINI,MINI MINI 3 3P,2017.0,66104.0, Essence, mécanique,18860.0
PEUGEOT,PEUGEOT 3008,2018.0,92380.0, Essence, mécanique,28500.0
VOLKSWAGEN,VOLKSWAGEN GOLF SPORTSVAN,2020.0,20360.0, Essence, mécanique,23160.0
DS,DS DS 3 CABRIOLET,2019.0,72950.0, Essence, mécanique,15940.0
MAZDA,MAZDA MX5 (4E GENERATION) ST,2017.0,52800.0, Essence, mécanique,26930.0
MINI,MINI MINI 3 CLUBMAN,2019.0,81241.0, Diesel, automatique,28510.0
BMW,BMW SERIE 1 F20 5 PORTES,2018.0,76796.0, Diesel, mécanique,19410.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2019.0,76917.0, Diesel, mécanique,21510.0
MERCEDES,MERCEDES SLK 2,2007.0,99960.0, Essence, automatique,23980.0
PORSCHE,PORSCHE 911 TYPE 991 TURBO,2015.0,51480.0, Essence, automatique,167880.0
SEAT,SEAT ARONA,2020.0,40608.0, Essence, automatique,18340.0
HYUNDAI,HYUNDAI I20,2012.0,101884.0, Essence, mécanique,7730.0
FIAT,FIAT 500 C,2019.0,37827.0, Essence, mécanique,16010.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2022.0,11.0, Diesel, mécanique,28020.0
CITROEN,CITROEN C5 AIRCROSS,2022.0,12.0, Hybride essence électrique, automatique,45730.0
DS,DS DS 7 CROSSBACK,2020.0,38288.0, Diesel, automatique,40660.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2019.0,68632.0, Diesel, mécanique,18860.0
VOLVO,VOLVO XC60 (2E GENERATION),2022.0,12626.0, Hybride essence électrique, automatique,66320.0
MERCEDES,MERCEDES CLA SHOOTING BRAKE,2019.0,68400.0, Diesel, automatique,26200.0
KIA,KIA XCEED,2020.0,10364.0, Essence, mécanique,27480.0
RENAULT,RENAULT CLIO 5,2022.0,115.0, Essence, mécanique,21370.0
OPEL,OPEL CORSA 5,2020.0,25214.0, Essence, mécanique,12910.0
RENAULT,RENAULT CAPTUR,2016.0,104797.0, Diesel, mécanique,10590.0
MERCEDES,MERCEDES GLC,2018.0,93252.0, Diesel, automatique,39780.0
PORSCHE,PORSCHE PANAMERA 2,2020.0,113.0, Hybride essence électrique, automatique,158180.0
CITROEN,CITROEN C4 (2E GENERATION),2012.0,142528.0, Essence, mécanique,7000.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2021.0,10449.0, Diesel, automatique,36620.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2020.0,35090.0, Diesel, automatique,27690.0
OPEL,OPEL MOKKA 2,2022.0,6971.0, Electrique, automatique,48950.0
CITROEN,CITROEN C4 AIRCROSS,2017.0,81344.0, Diesel, mécanique,19700.0
MAZDA,MAZDA MX5 (4E GENERATION) RF,2018.0,35218.0, Essence, automatique,30210.0
MAZDA,MAZDA 3 (4E GENERATION),2022.0,4060.0, Essence, automatique,36480.0
CITROEN,CITROEN C3 AIRCROSS,2021.0,25870.0, Essence, mécanique,20720.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,14041.0, Essence, mécanique,18430.0
RENAULT,RENAULT ZOE,2016.0,53119.0, Electrique, automatique,9610.0
CITROEN,CITROEN BERLINGO 2 MULTISPACE,2019.0,78282.0, Essence, mécanique,21070.0
MERCEDES,MERCEDES CLASSE B 2,2018.0,23762.0, Essence, mécanique,25050.0
CITROEN,CITROEN C5 AIRCROSS,2021.0,25309.0, Essence, automatique,31590.0
PORSCHE,PORSCHE 911 TYPE 991 TARGA,2017.0,57750.0, Essence, automatique,169860.0
VOLKSWAGEN,VOLKSWAGEN PASSAT 8 SW,2017.0,117668.0, Diesel, automatique,18080.0
SEAT,SEAT LEON 3,2018.0,61396.0, Diesel, automatique,21740.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2022.0,6115.0, Diesel, automatique,39020.0
BMW,BMW X3 G01,2020.0,79394.0, Diesel, automatique,43320.0
VOLKSWAGEN,VOLKSWAGEN ARTEON,2020.0,15858.0, Diesel, mécanique,30290.0
AUDI,AUDI A5 CABRIOLET,2015.0,95805.0, Diesel, automatique,28500.0
MINI,MINI MINI 3 3P,2020.0,28995.0, Essence, automatique,27420.0
LAND,LAND ROVER RANGE ROVER EVOQUE,2018.0,101329.0, Diesel, automatique,29990.0
FORD,FORD FIESTA 6,2020.0,23805.0, Essence, mécanique,13910.0
BMW,BMW SERIE 5 G30,2018.0,53211.0, Diesel, automatique,36140.0
PEUGEOT,PEUGEOT E-2008 (2E GENERATION),2021.0,24056.0, Electrique, automatique,36230.0
JEEP,JEEP RENEGADE,2022.0,5.0, Hybride essence électrique, automatique,37430.0
AUDI,AUDI Q2,2019.0,93949.0, Diesel, automatique,31200.0
OPEL,OPEL INSIGNIA SPORTS TOURER,2016.0,71569.0, Diesel, mécanique,15580.0
MAZDA,MAZDA MX5 (3E GENERATION),2012.0,72670.0, Essence, mécanique,18400.0
MERCEDES,MERCEDES CLASSE C 4 AMG,2018.0,30738.0, Essence, automatique,76190.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,64312.0, Essence, mécanique,25130.0
OPEL,OPEL CROSSLAND X,2018.0,30732.0, Essence, mécanique,14610.0
CITROEN,CITROEN C4 CACTUS,2021.0,24088.0, Diesel, mécanique,22800.0
FIAT,FIAT 500 (2E GENERATION),2021.0,13040.0, Essence, mécanique,13300.0
MERCEDES,MERCEDES CLASSE R,2008.0,137376.0, Diesel, automatique,15350.0
CITROEN,CITROEN C5 AIRCROSS,2022.0,9127.0, Essence, mécanique,31610.0
BMW,BMW SERIE 3 G21 TOURING,2020.0,84802.0, Diesel, automatique,25860.0
VOLKSWAGEN,VOLKSWAGEN TRANSPORTER 6,2016.0,86774.0, Diesel, automatique,46600.0
MINI,MINI MINI 2 CABRIOLET,2013.0,113544.0, Diesel, automatique,15920.0
SKODA,SKODA FABIA 3,2018.0,27775.0, Essence, mécanique,12740.0
SUZUKI,SUZUKI ACROSS,2022.0,1.0, Hybride essence électrique, automatique,58550.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,11.0, Diesel, automatique,39200.0
BMW,BMW SERIE 3 F30,2018.0,55280.0, Essence, mécanique,23150.0
JAGUAR,JAGUAR F-PACE,2019.0,79925.0, Diesel, automatique,48280.0
OPEL,OPEL ASTRA 5 SPORTS TOURER,2019.0,35963.0, Diesel, automatique,17330.0
VOLKSWAGEN,VOLKSWAGEN PASSAT 8 SW,2018.0,70806.0, Essence, automatique,26480.0
CITROEN,CITROEN C3 AIRCROSS,2018.0,113460.0, Diesel, mécanique,14800.0
NISSAN,NISSAN QASHQAI 2,2019.0,29963.0, Essence, mécanique,24980.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2021.0,13065.0, Diesel, mécanique,27520.0
MERCEDES,MERCEDES GLE,2018.0,135488.0, Diesel, automatique,42900.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,11.0, Hybride essence électrique, automatique,44780.0
PEUGEOT,PEUGEOT 108,2022.0,15495.0, Essence, mécanique,14750.0
PEUGEOT,PEUGEOT 508 (2E GENERATION),2020.0,35271.0, Diesel, automatique,38690.0
CITROEN,CITROEN C3 (3E GENERATION),2019.0,60915.0, Diesel, mécanique,15230.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2020.0,35986.0, Diesel, automatique,31480.0
AUDI,AUDI Q5 (2E GENERATION) SPORTBACK,2022.0,2420.0, Diesel, automatique,90260.0
PEUGEOT,PEUGEOT 208,2020.0,34794.0, Essence, mécanique,16000.0
RENAULT,RENAULT KADJAR,2019.0,108686.0, Diesel, mécanique,18890.0
OPEL,OPEL ASTRA 5 SPORTS TOURER,2021.0,36249.0, Diesel, automatique,23070.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2021.0,29630.0, Hybride essence électrique, automatique,44260.0
HYUNDAI,HYUNDAI IONIQ,2022.0,1330.0, Electrique, automatique,33530.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2021.0,44705.0, Diesel, automatique,24180.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,3215.0, Essence, mécanique,24790.0
CITROEN,CITROEN C4 (2E GENERATION) BUSINESS,2018.0,132521.0, Diesel, mécanique,14130.0
BMW,BMW X4 F26,2018.0,89988.0, Diesel, automatique,46220.0
VOLVO,VOLVO XC60 (2E GENERATION),2021.0,12.0, Hybride essence électrique, automatique,69000.0
BMW,BMW SERIE 5 G30,2018.0,72267.0, Diesel, automatique,43560.0
CITROEN,CITROEN JUMPY 3 FOURGON,2022.0,11.0, Diesel, mécanique,34390.0
HONDA,HONDA CR-V 4,2017.0,126176.0, Diesel, mécanique,21300.0
AUDI,AUDI Q5 (2E GENERATION),2018.0,106549.0, Diesel, automatique,46050.0
MERCEDES,MERCEDES CLASSE B 2,2018.0,90480.0, Diesel, mécanique,17960.0
